interaction_id,lead_id,session_id,visitor_id,timestamp,page_name,page_category,page_url,page_depth,event_type,event_name,event_value,button_name,button_location,cta_type,form_name,form_step,form_completed,session_duration_seconds,time_on_page_seconds,scroll_depth_percent,click_count,mouse_activity_score,device_type,browser,operating_system,screen_size,traffic_source,utm_source,utm_medium,utm_campaign,referrer_type,session_number,is_return_visitor,previous_session_gap_days,funnel_stage
INT-054557,LEAD-00182,S-15B1144D1B6A,V-74812BFFED,2026-04-12 13:29:24,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.34,Register Now,hero,primary,,,False,893.0,239,15,7,0.64,Mobile,Chrome,iOS 17,390x844,google,google,cpc,healthcare_mar,search,9,True,8.0,Evaluation
INT-064958,LEAD-00916,S-D0F5F848FC80,V-1D80C3DDA1,2026-03-16 21:03:01,Free Trial,conversion,/free-trial,6,track,page_view,0.04,Try Free,navbar,primary,free_trial_form,3.0,False,702.0,104,80,9,0.54,Mobile,Chrome,iOS 16,414x896,facebook,,social,bfsi_jan,,7,True,3.0,Evaluation
INT-067600,LEAD-00489,S-EC9242C38D7A,V-F5D5380496,2026-03-12 21:17:43,Blog,blog,/blog,2,track,blog_read,0.15,Try Free,hero,secondary,,,False,110.0,59,99,0,0.9,Mobile,Edge,iOS 17,360x780,google,google,cpc,enterprise_q1,social,2,True,15.0,Consideration
INT-043846,LEAD-00469,S-9BC013287F92,V-7B3FA98547,2026-02-06 02:30:20,Blog,blog,/blog,2,track,blog_read,0.18,Try Free,hero,secondary,,,False,1423.0,195,36,5,0.31,Mobile,Edge,iOS 16,375x667,google,google,cpc,startup_apr,social,3,True,5.0,Consideration
INT-060908,LEAD-00674,S-1E32420722EF,V-BB518B4BE0,2026-04-30 15:20:30,Features,product,/features,3,track,page_view,0.03,Register Now,navbar,primary,,,False,1043.0,187,49,3,0.67,Mobile,Chrome,iOS 17,360x780,direct,linkedin,social,startup_apr,direct,4,True,12.0,Consideration
INT-047361,LEAD-00209,S-336D95A0D0ED,V-12A9B1315B,2026-04-20 07:38:51,Integrations,product,/integrations,3,track,page_view,0.08,Read Case Study,navbar,inline,,,False,,31,60,10,0.71,Mobile,Safari,iOS 17,390x844,google,google,,healthcare_mar,social,2,True,7.0,Awareness
INT-013642,LEAD-01030,S-7C6FF25D7522,V-265CD2BE66,2026-03-06 23:04:25,Pricing,pricing,/pricing,5,track,pricing_page_view,0.52,View Pricing,inline,inline,,,False,1307.0,61,90,5,0.35,Mobile,Chrome,Android 13,360x780,facebook,facebook,social,brand_awareness,social,2,True,3.0,Awareness
INT-008064,LEAD-00333,S-806DDC2B3AD0,V-29B299CF73,2026-03-20 14:49:42,Blog,blog,/blog,2,track,blog_read,0.17,,,banner,,,False,108.0,207,46,5,0.93,Mobile,Edge,iOS 17,390x844,google,google,,,social,3,True,13.0,Evaluation
INT-028940,LEAD-00609,S-2C2EEE269DCD,V-23EE449E26,2026-05-11 11:47:28,ROI Calculator,tools,/roi-calculator,5,track,page_view,0.02,Get Started,footer,primary,,,False,597.0,36,84,2,0.69,Mobile,Chrome,iOS 17,390x844,direct,linkedin,social,startup_apr,social,13,True,2.0,Evaluation
INT-027048,LEAD-01042,S-3C177E451A85,V-CA0D841F1C,2026-03-27 05:32:53,Resources,resources,/resources,2,track,resource_view,0.16,Download PDF,sidebar,primary,,,False,,125,43,3,0.55,Mobile,Chrome,iOS 17,414x896,facebook,facebook,social,product_launch,,1,False,,Awareness
INT-062880,LEAD-00033,S-6426169D2F6B,V-1B24C18AAD,2026-01-04 22:48:14,Features,product,/features,3,track,page_view,0.02,Learn More,sidebar,,,,False,43.0,5,78,2,0.36,Desktop,Edge,macOS Ventura,1366x768,google,google,cpc,enterprise_q1,search,1,False,,Consideration
INT-038137,LEAD-00122,S-E337414ECD05,V-5FF538FCBC,2026-05-09 16:57:14,Pricing,pricing,/pricing,5,track,page_view,0.07,,footer,,,,False,3.0,4,97,0,0.15,Mobile,Chrome,Android 13,390x844,google,google,cpc,startup_apr,email,5,True,20.0,Awareness
INT-055892,LEAD-01572,S-FB147B796452,V-960475A644,2026-03-25 07:12:42,Features,product,/features,3,track,page_view,0.04,Learn More,navbar,primary,,,False,1531.0,60,85,10,0.82,Desktop,Chrome,macOS Sonoma,2560x1440,direct,,,,email,10,True,11.0,Decision
INT-057404,LEAD-01863,S-C1A92A5BD6DD,V-230EEF8DBC,2026-02-19 23:38:51,Features,product,/features,3,track,page_view,0.09,Watch Demo,sidebar,secondary,,,False,1124.0,210,99,9,0.65,Desktop,Chrome,Windows 11,2560x1440,email_campaign,newsletter,email,,email,1,False,,Awareness
INT-012352,LEAD-00396,S-443A65F17CD9,V-98AE2619E9,2026-02-13 14:26:34,Landing Page,landing,/lp/campaign,2,track,page_view,0.09,Download PDF,,banner,,,False,707.0,192,37,6,0.97,Mobile,Chrome,Android 13,360x780,google,google,cpc,bfsi_jan,social,1,False,,Awareness
INT-005232,LEAD-00844,S-A0541FED9095,V-DC968245A9,2026-02-25 04:27:28,Integrations,product,/integrations,3,track,page_view,0.09,Learn More,sidebar,secondary,,,False,366.0,203,89,9,0.37,Desktop,Edge,macOS Sonoma,1440x900,linkedin,linkedin,social,startup_founders,,2,True,1.0,Evaluation
INT-000690,LEAD-00403,S-24100D8A3D61,V-6D155896F4,2026-03-12 08:54:02,Blog,blog,/blog,2,track,blog_read,0.16,Request Demo,inline,primary,,,False,1140.0,124,44,4,0.86,Desktop,Chrome,Windows 10,1440x900,google,google,cpc,healthcare_mar,direct,6,True,14.0,Consideration
INT-047874,LEAD-00371,S-C33A210486E8,V-911801AC5B,2026-03-22 21:56:57,Testimonials,social_proof,/testimonials,4,track,page_view,0.1,Request Demo,navbar,banner,,,False,858.0,20,91,12,0.93,Tablet,Chrome,iPadOS 17,1280x800,google,google,cpc,startup_founders,search,4,True,4.0,Consideration
INT-006579,LEAD-01651,S-25A20194EF7C,V-AEE587D1AF,2026-04-30 16:41:32,Resources,resources,/resources,2,track,resource_view,0.12,Download PDF,sidebar,secondary,,,False,168.0,140,40,3,0.32,Mobile,Edge,Android 13,360x780,referral,partner,referral,healthcare_mar,search,1,False,,Consideration
INT-007279,LEAD-01771,S-102356D59996,V-2CD499294D,2026-03-08 23:22:50,Blog,blog,/blog,2,track,blog_read,0.11,Watch Demo,inline,primary,,,False,131.0,176,95,10,0.34,Desktop,Edge,macOS Sonoma,2560x1440,email_campaign,newsletter,email,healthcare_mar,email,5,True,2.0,Awareness
INT-036879,LEAD-00824,S-4C18757F2FF7,V-146422E16B,2026-03-15 01:10:25,Case Studies,social_proof,/case-studies,4,track,page_view,0.09,Download PDF,sidebar,primary,,,False,1595.0,180,45,5,0.89,Mobile,Chrome,iOS 17,375x667,direct,linkedin,social,startup_apr,referral,2,True,3.0,Awareness
INT-007330,LEAD-01771,S-3C114F5BA623,V-2CD499294D,2026-03-19 12:41:48,Integrations,product,/integrations,3,track,page_view,0.03,Watch Demo,hero,,,,False,,186,41,12,0.83,Desktop,Edge,macOS Sonoma,1440x900,email_campaign,newsletter,email,healthcare_mar,email,9,True,0.0,Consideration
INT-043459,LEAD-01880,S-3337FF9188D8,V-81617A0FB9,2026-04-30 02:24:40,Features,product,/features,3,track,page_view,0.08,Register Now,footer,secondary,,,False,1076.0,145,27,4,0.32,Mobile,Chrome,Android 14,375x667,email_campaign,newsletter,email,retargeting,search,6,True,16.0,Evaluation
INT-057470,LEAD-01505,S-9017F00A5C7B,V-6F561777F1,2026-05-31 09:45:14,Integrations,product,/integrations,3,track,page_view,0.04,,sidebar,primary,,,False,571.0,117,84,8,0.43,Desktop,Safari,Linux,1920x1080,direct,,,startup_apr,referral,2,True,1.0,Consideration
INT-018915,LEAD-00617,S-E579BEA2BB30,V-AA0560159F,2026-04-30 03:28:53,Integrations,product,/integrations,3,track,page_view,0.05,Try Free,sidebar,secondary,,,False,756.0,194,10,4,0.38,Desktop,Chrome,macOS Sonoma,2560x1440,linkedin,linkedin,social,bfsi_jan,direct,5,True,5.0,Decision
INT-033736,LEAD-00088,S-A43A133AC96E,V-0A7D260A35,2026-03-31 13:57:25,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.37,View Pricing,,primary,,,False,-21.0,165,73,1,0.8,Desktop,Chrome,macOS Sonoma,1920x1080,google,google,cpc,bfsi_jan,email,7,True,1.0,Evaluation
INT-018064,LEAD-01181,S-CC1A1CA7C974,V-7E2777F968,2026-05-28 05:07:56,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.34,,hero,primary,,,False,1495.0,70,81,12,0.49,Desktop,Safari,macOS Sonoma,2560x1440,facebook,facebook,social,brand_awareness,,4,True,9.0,Evaluation
INT-027439,LEAD-01588,S-F3FCFDDDD7F4,V-10897804B6,2026-05-12 04:30:03,Webinar,events,/webinar,3,track,page_view,0.01,Register Now,hero,,webinar_register_form,1.0,False,817.0,104,35,8,0.66,Mobile,Opera,Android 13,414x896,direct,,,startup_founders,social,3,True,36.0,Consideration
INT-013672,LEAD-01030,S-EB62E5E7ED96,V-265CD2BE66,2026-03-20 16:23:55,Pricing,pricing,/pricing,5,track,pricing_page_view,0.8,,footer,secondary,,,False,1363.0,214,18,7,0.85,Mobile,Chrome,Android 14,360x780,facebook,facebook,social,brand_awareness,search,6,True,0.0,Evaluation
INT-070583,LEAD-00425,S-A927A7BF2F6E,V-B2B020505F,2026-03-20 00:39:37,Integrations,product,/integrations,3,track,page_view,0.08,Get Started,,secondary,,,False,490.0,189,63,11,0.97,Desktop,Safari,macOS Sonoma,1440x900,direct,google,cpc,startup_founders,referral,3,True,11.0,Consideration
INT-063671,LEAD-00817,S-BCF30BB746F3,V-29727D81BD,2026-03-19 17:16:00,Features,product,/features,3,track,page_view,0.05,Contact Sales,footer,banner,,,False,922.0,202,81,11,0.96,Mobile,Chrome,iOS 17,375x667,direct,linkedin,social,startup_apr,referral,5,True,1.0,Consideration
INT-004544,LEAD-00573,S-C99609010A28,V-B19B02795A,2026-05-05 02:30:10,Resources,resources,/resources,2,track,resource_view,0.16,Download PDF,hero,banner,,,False,775.0,167,33,11,0.64,Mobile,Chrome,Android 13,375x667,linkedin,linkedin,social,startup_apr,referral,9,True,4.0,Evaluation
INT-069998,LEAD-00795,S-6AA371BD84F4,V-0C887BC412,2026-02-19 18:52:46,Features,product,/features,3,track,page_view,0.05,Register Now,inline,banner,,,False,843.0,90,41,10,0.99,Mobile,Chrome,Android 14,414x896,linkedin,linkedin,social,startup_apr,search,4,True,12.0,Consideration
INT-017704,LEAD-00798,S-C7124B0FA1BD,V-6251C26F72,2026-02-16 04:38:55,Case Studies,social_proof,/case-studies,4,track,page_view,0.03,,inline,primary,,,False,919.0,19,12,6,0.74,Desktop,Chrome,macOS Sonoma,1920x1080,linkedin,linkedin,social,startup_apr,,1,False,,Awareness
INT-026043,LEAD-00948,S-22709E0048EC,V-4FD9231A77,2026-04-04 02:28:32,Pricing,pricing,/pricing,5,track,pricing_page_view,0.9,View Pricing,footer,primary,,,False,1162.0,227,66,6,0.44,Mobile,Chrome,Android 13,390x844,direct,facebook,,bfsi_jan,direct,6,True,2.0,Evaluation
INT-028712,LEAD-00324,S-30B6FF1BF2FA,V-FD2BFA93DE,2026-04-24 10:54:05,Case Studies,social_proof,/case-studies,4,track,scroll,0.03,Get Started,navbar,primary,,,False,4.0,8,49,3,0.36,Desktop,Chrome,Windows 11,1366x768,direct,google,cpc,startup_founders,,2,True,6.0,Awareness
INT-029028,LEAD-00057,S-38E4D8419C93,V-D6C0AD47E5,2026-01-25 12:15:37,Pricing,pricing,/pricing,5,track,pricing_page_view,0.79,View Pricing,inline,,,,False,1445.0,156,41,12,0.56,Mobile,Opera,Android 13,390x844,google,google,cpc,bfsi_jan,,6,True,2.0,Consideration
INT-001040,LEAD-01944,S-57F052BDCAEC,V-5CA10D3BA7,2026-04-09 14:23:34,Landing Page,landing,/lp/campaign,2,track,page_view,0.08,WhatsApp Us,footer,,,,False,1664.0,157,91,3,0.77,Mobile,Safari,Android 14,414x896,organic,google,organic,enterprise_q1,direct,8,True,11.0,Evaluation
INT-015248,LEAD-01795,S-FD90BEA906AF,V-4C25763FA5,2026-01-31 04:37:24,Blog,blog,/blog,2,track,blog_read,0.07,,hero,secondary,,,False,1130.0,18,76,3,0.8,Desktop,Chrome,macOS Sonoma,2560x1440,direct,newsletter,email,retargeting,,4,True,1.0,Consideration
INT-022847,LEAD-00026,S-23E80B2C339E,V-5C66B4E9C1,2026-02-21 16:28:33,Docs,product,/docs,3,track,page_view,0.05,Contact Sales,navbar,,,,False,407.0,165,61,3,0.42,Desktop,Safari,macOS Sonoma,2560x1440,google,google,cpc,startup_founders,search,9,True,2.0,Consideration
INT-013322,LEAD-00121,S-86150FB08E6A,V-A23A17C39D,2026-04-19 10:49:35,Webinar,events,/webinar,3,track,page_view,0.03,Register Now,,,webinar_register_form,1.0,False,1753.0,220,14,10,0.74,Desktop,Safari,Windows 10,1366x768,google,google,cpc,brand_awareness,social,8,True,2.0,Evaluation
INT-041435,LEAD-01878,S-ADE97CD9042C,V-22BF697AE3,2026-05-18 08:43:12,Docs,product,/docs,3,track,page_view,0.06,Contact Sales,,primary,,,False,,53,89,3,0.7,Desktop,Edge,Windows 11,2560x1440,email_campaign,newsletter,email,,referral,4,True,30.0,Evaluation
INT-052545,LEAD-01966,S-4A5BA4A28E6E,V-C9FA89625A,2026-03-01 01:15:13,Resources,resources,/resources,2,track,resource_view,0.1,Download PDF,inline,,,,False,1722.0,134,91,12,0.81,Mobile,Chrome,Android 13,375x667,direct,google,organic,bfsi_jan,email,4,True,16.0,Evaluation
INT-038883,LEAD-01955,S-2EBD4BF3C376,V-56E724E887,2026-03-25 21:30:35,Features,product,/features,3,track,page_view,0.05,WhatsApp Us,,secondary,,,False,-107.0,32,88,9,0.41,Desktop,Chrome,macOS Sonoma,1440x900,organic,google,organic,product_launch,search,3,True,10.0,Consideration
INT-066269,LEAD-00985,S-5718D83AF5A3,V-6128D0479D,2026-03-27 17:28:25,Home,home,/,1,track,page_view,0.08,Request Demo,,,,,False,268.0,98,40,11,0.63,Mobile,Chrome,Android 14,390x844,facebook,facebook,social,retargeting,email,2,True,14.0,Awareness
INT-021500,LEAD-01243,S-2657456A9BD3,V-860707CB54,2026-03-21 07:18:27,Contact,conversion,/contact,5,track,page_view,0.02,Contact Sales,hero,banner,contact_form,2.0,False,367.0,254,40,9,0.45,Desktop,Firefox,macOS Sonoma,1366x768,instagram,instagram,social,healthcare_mar,email,6,True,7.0,Decision
INT-055266,LEAD-01114,S-EAC027C7DEEE,V-BD0E5AE238,2026-05-04 10:54:21,Docs,product,/docs,3,track,page_view,0.08,Download PDF,sidebar,,,,False,634.0,242,10,7,0.46,Mobile,Chrome,iOS 17,390x844,facebook,,social,bfsi_jan,,5,True,16.0,Evaluation
INT-073571,LEAD-01520,S-A1C8B6CA8781,V-25F8015B33,2026-04-22 10:59:00,Features,product,/features,3,track,page_view,0.07,,,banner,,,False,390.0,24,78,10,0.34,Desktop,Safari,Windows 11,1440x900,direct,,,,referral,8,True,9.0,Evaluation
INT-072159,LEAD-00361,S-79D4233B3ECD,V-F9B69B76FB,2026-05-14 17:18:43,Testimonials,social_proof,/testimonials,4,track,page_view,0.06,View Pricing,navbar,inline,,,False,965.0,181,55,8,0.6,Desktop,Chrome,Windows 10,1366x768,google,google,cpc,retargeting,referral,2,True,2.0,Awareness
INT-005804,LEAD-00422,S-2AE7FF885637,V-950B01B342,2026-05-02 18:14:43,Blog,blog,/blog,2,track,blog_read,0.11,Watch Demo,hero,primary,,,False,437.0,202,41,6,0.66,Tablet,Safari,Windows 11,820x1180,google,google,,retargeting,social,7,True,1.0,Evaluation
INT-050300,LEAD-00176,S-6EBED853CAD0,V-E308DC605F,2026-04-24 01:31:11,Security,trust,/security,4,track,page_view,0.07,WhatsApp Us,sidebar,secondary,,,False,1015.0,191,70,3,0.66,Tablet,Chrome,Android 14,820x1180,google,google,cpc,startup_apr,direct,11,True,11.0,Decision
INT-003863,LEAD-01948,S-43D6859CC9AB,V-955070DF1F,2026-04-24 02:14:53,Features,product,/features,3,track,page_view,0.04,Download PDF,hero,primary,,,False,650.0,265,67,10,0.73,Mobile,Safari,Android 13,360x780,direct,,organic,,referral,7,True,15.0,Decision
INT-071656,LEAD-01693,S-42DF11F2080D,V-C004E76297,2026-04-24 14:18:35,Demo,conversion,/demo,6,track,demo_request,0.96,Request Demo,footer,,demo_request_form,1.0,True,421.0,186,34,7,0.75,Desktop,Chrome,macOS Ventura,1366x768,referral,partner,,startup_founders,referral,11,True,4.0,Decision
INT-017052,LEAD-00584,S-E61D367E37E3,V-38B0822B65,2026-04-17 14:18:28,Pricing,pricing,/pricing,5,track,pricing_page_view,0.92,View Pricing,inline,primary,,,False,888.0,268,51,11,0.5,Desktop,Firefox,Linux,1440x900,linkedin,linkedin,social,brand_awareness,social,2,True,4.0,Awareness
INT-009721,LEAD-00277,S-563FD4CF85C8,V-4F7F985826,2026-05-30 18:41:08,Webinar,events,/webinar,3,track,webinar_registration,0.4,Register Now,,inline,webinar_register_form,2.0,True,1748.0,104,38,5,0.98,Desktop,Chrome,Windows 11,2560x1440,google,google,cpc,bfsi_jan,email,7,True,1.0,Evaluation
INT-066951,LEAD-01138,S-16F34A00B3C2,V-ADA4731536,2026-04-27 15:17:50,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.32,Try Free,sidebar,inline,,,False,1800.0,129,67,6,0.55,Mobile,Chrome,Android 13,375x667,direct,facebook,social,,,7,True,24.0,Consideration
INT-020781,LEAD-01262,S-A6DF43F4F173,V-EDB230F938,2026-05-20 13:04:11,Landing Page,landing,/lp/campaign,2,track,page_view,0.04,Learn More,navbar,banner,,,False,32.0,20,48,1,0.39,Mobile,Edge,Android 13,360x780,direct,instagram,social,brand_awareness,direct,2,True,21.0,Awareness
INT-057753,LEAD-01476,S-5895E341FC04,V-4BA53CC834,2026-04-22 15:44:33,Demo,conversion,/demo,6,track,page_view,0.09,Request Demo,footer,inline,demo_request_form,2.0,False,919.0,98,81,8,0.74,Desktop,Chrome,Linux,1366x768,direct,,,healthcare_mar,direct,5,True,0.0,Consideration
INT-007159,LEAD-00268,S-FC1B04F115F2,V-644B31B6AD,2026-03-13 19:29:54,About,about,/about,2,track,page_view,0.07,Register Now,,,,,False,105.0,265,66,7,0.51,Mobile,Chrome,iOS 16,390x844,google,google,cpc,product_launch,direct,11,True,1.0,Evaluation
INT-046223,LEAD-00345,S-52E86229099D,V-6CA69AA8AD,2026-05-19 15:41:43,Features,product,/features,3,track,page_view,0.06,Download PDF,,inline,,,False,462.0,236,96,11,0.57,Mobile,Chrome,Android 14,390x844,google,google,cpc,startup_apr,,13,True,13.0,Decision
INT-014625,LEAD-00698,S-856438E9A830,V-2A157C5BB7,2026-05-22 14:02:54,Docs,product,/docs,3,track,page_view,0.09,,navbar,primary,,,False,1352.0,160,30,12,0.85,Tablet,Safari,Windows 11,820x1180,linkedin,linkedin,social,startup_apr,direct,1,False,,Awareness
INT-022610,LEAD-00558,S-3B9549A5A7A4,V-FDDBED1E66,2026-04-13 19:31:45,ROI Calculator,tools,/roi-calculator,5,track,pricing_page_view,0.72,Watch Demo,sidebar,secondary,,,False,1604.0,127,23,6,0.39,Mobile,Firefox,iOS 16,414x896,linkedin,linkedin,,product_launch,search,9,True,5.0,Evaluation
INT-064222,LEAD-01188,S-BBAC50E231B2,V-1814491F6D,2026-02-04 22:40:41,Pricing,pricing,/pricing,5,track,page_view,0.06,View Pricing,navbar,primary,,,False,453.0,157,66,5,0.65,Mobile,Chrome,Android 14,360x780,facebook,facebook,social,product_launch,direct,2,True,1.0,Decision
INT-036358,LEAD-00544,S-06E98A08ABBF,V-432F007E6C,2026-03-24 22:13:21,Pricing,pricing,/pricing,5,track,pricing_page_view,0.67,View Pricing,footer,inline,,,False,597.0,67,25,6,0.76,Desktop,Edge,Windows 11,1920x1080,linkedin,linkedin,social,bfsi_jan,,7,True,1.0,Evaluation
INT-039298,LEAD-01428,S-95311D8B8CC3,V-EE32FCA695,2026-03-08 11:50:47,Changelog,product,/changelog,2,track,page_view,0.08,Get Started,navbar,inline,,,False,1747.0,79,94,11,0.93,Desktop,Chrome,Windows 10,1440x900,direct,,,retargeting,referral,7,True,0.0,Decision
INT-068719,LEAD-00415,S-D070BE14E111,V-6F83ECB8B2,2026-01-29 05:52:03,Home,home,/,1,track,page_view,0.01,View Pricing,navbar,inline,,,False,417.0,197,90,2,0.81,Desktop,Chrome,macOS Sonoma,1440x900,google,google,cpc,bfsi_jan,,1,False,,Awareness
INT-030827,LEAD-01957,S-E83F3CD8C762,V-B939E3B9CF,2026-04-01 22:53:00,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.56,Get Started,inline,,,,False,1393.0,283,92,10,0.99,Desktop,Firefox,Windows 10,2560x1440,organic,google,organic,,referral,9,True,1.0,Evaluation
INT-002181,LEAD-01023,S-F554C1FF363F,V-98F4E9D3A1,2026-03-04 02:36:46,Contact,conversion,/contact,5,track,page_view,0.05,Contact Sales,inline,inline,contact_form,2.0,False,-85.0,141,81,6,0.54,Mobile,Chrome,iOS 16,360x780,facebook,facebook,,brand_awareness,referral,3,True,2.0,Awareness
INT-023311,LEAD-01560,S-A818C36AFB2E,V-EA7CE5CF3C,2026-01-16 16:26:25,Free Trial,conversion,/free-trial,6,track,page_view,0.03,,inline,secondary,free_trial_form,3.0,False,460.0,73,61,1,0.73,Mobile,Chrome,iOS 17,375x667,direct,,,startup_founders,referral,1,False,,Awareness
INT-000872,LEAD-01339,S-E306F631627E,V-A15C662783,2026-04-20 01:27:46,Careers,company,/careers,1,track,page_view,0.02,Download PDF,sidebar,,,,False,672.0,258,74,7,0.59,Desktop,Chrome,Linux,1920x1080,direct,instagram,social,enterprise_q1,social,11,True,1.0,Decision
INT-032531,LEAD-00690,S-909C4C959518,V-6093D95DDD,2026-01-16 14:12:53,Blog,blog,/blog,2,track,blog_read,0.17,Book a Call,inline,,,,False,506.0,271,33,4,0.77,Mobile,Chrome,Android 13,360x780,direct,linkedin,social,,,2,True,1.0,Awareness
INT-041687,LEAD-00726,S-B6201D15DF64,V-3E83CAD6BB,2026-03-18 21:15:24,Webinar,events,/webinar,3,track,webinar_registration,0.38,Register Now,inline,,webinar_register_form,2.0,True,602.0,40,23,6,0.82,Mobile,Safari,Android 14,414x896,linkedin,linkedin,social,retargeting,search,6,True,7.0,Evaluation
INT-020934,LEAD-01972,S-802BBE63E9F7,V-55D3B0B8D3,2026-03-15 19:14:01,About,about,/about,2,track,page_view,0.02,,inline,secondary,,,False,837.0,146,48,4,0.57,Mobile,Chrome,Android 14,360x780,organic,google,organic,startup_founders,email,4,True,1.0,Consideration
INT-068600,LEAD-00311,S-49CF8BA3A0E0,V-BE6E59C292,2026-03-02 18:00:07,Blog,blog,/blog,2,track,blog_read,0.14,WhatsApp Us,inline,,,,False,1595.0,191,14,8,0.34,Mobile,Chrome,iOS 16,414x896,google,google,cpc,startup_founders,,4,True,9.0,Consideration
INT-006947,LEAD-00755,S-E3D6498C167A,V-C087CA3002,2026-05-31 20:06:36,,social_proof,/case-studies,4,track,page_view,0.04,Read Case Study,navbar,inline,,,False,367.0,116,25,5,0.51,Tablet,Edge,iPadOS 17,820x1180,linkedin,linkedin,social,startup_apr,social,11,True,0.0,Evaluation
INT-036862,LEAD-01789,S-60F3526AECA8,V-466EAD7EC2,2026-05-14 19:21:20,Free Trial,conversion,/free-trial,6,track,page_view,0.05,,,primary,free_trial_form,3.0,False,845.0,27,86,2,0.92,Desktop,Chrome,Linux,1920x1080,email_campaign,newsletter,email,enterprise_q1,social,12,True,1.0,Decision
INT-031686,LEAD-01449,S-04A888D3C5CF,V-D2E7DF5A74,2026-05-04 21:07:19,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.47,Try Free,hero,primary,,,False,1143.0,191,68,5,0.81,Mobile,Firefox,Android 13,390x844,direct,,,startup_apr,,11,True,16.0,Decision
INT-072489,LEAD-OUTLIER-009,S-12A22B8F7DAA,V-A29299EFCC,2026-04-07 10:15:44,Case Studies,social_proof,/case-studies,4,track,page_view,0.03,Get Started,navbar,inline,,,False,530.0,132,13,11,0.57,Mobile,Chrome,iOS 16,390x844,referral,partner,referral,retargeting,referral,2,True,0.0,Awareness
INT-051125,LEAD-00823,S-1494CC6F8DAB,V-73943997FF,2026-03-05 03:07:05,Pricing,pricing,/pricing,5,track,page_view,0.09,View Pricing,navbar,,,,False,741.0,128,66,1,0.37,Mobile,Chrome,Android 13,360x780,linkedin,linkedin,social,startup_founders,search,16,True,1.0,Evaluation
